"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.google.gson","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\JsonPrimitive.java","3","282","The method 'equals(Object)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","com.google.gson.annotations","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\annotations\JsonAdapter.java","4","20","Unused import 'com.google.gson.GsonBuilder'","Code Style","UnnecessaryImport"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\Excluder.java","3","49","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\Excluder.java","3","158","The method 'excludeField(Field, boolean)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\Excluder.java","3","197","The method 'excludeClass(Class<?>, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\GsonTypes.java","3","46","Possible God Class (WMC=92, ATFD=72, TCC=0.000%)","Design","GodClass"
"2","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\GsonTypes.java","3","46","The class 'GsonTypes' has a total cyclomatic complexity of 92 (highest 24).","Design","CyclomaticComplexity"
"3","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\GsonTypes.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\GsonTypes.java","3","175","The method 'equals(Type, Type)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\GsonTypes.java","3","239","The method 'getGenericSupertype(Type, Class<?>, Class<?>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\GsonTypes.java","3","347","The method 'resolve(Type, Class<?>, Type, Map<TypeVariable<?>, Type>)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\LinkedTreeMap.java","3","44","Possible God Class (WMC=90, ATFD=100, TCC=4.737%)","Design","GodClass"
"2","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\LinkedTreeMap.java","3","44","The class 'LinkedTreeMap' has a total cyclomatic complexity of 90 (highest 21).","Design","CyclomaticComplexity"
"3","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\LinkedTreeMap.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\LinkedTreeMap.java","3","151","The method 'find(K, boolean)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\LinkedTreeMap.java","3","338","The method 'rebalance(Node<K, V>, boolean)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\NonNullElementWrapperList.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\Primitives.java","3","64","The method 'wrap(Class<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\Primitives.java","3","88","The method 'unwrap(Class<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\Streams.java","3","41","The method 'parse(JsonReader)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonAdapterAnnotationTypeAdapterFactory.java","3","105","The method 'getTypeAdapter(ConstructorConstructor, Gson, TypeToken<?>, JsonAdapter, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonElementTypeAdapter.java","3","77","The method 'read(JsonReader)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonElementTypeAdapter.java","3","139","The method 'write(JsonWriter, JsonElement)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonTreeReader.java","3","39","The class 'JsonTreeReader' has a total cyclomatic complexity of 94 (highest 17).","Design","CyclomaticComplexity"
"2","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonTreeReader.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonTreeReader.java","3","126","The method 'peek()' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"4","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonTreeReader.java","3","352","The method 'getPath(boolean)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonTreeWriter.java","3","33","Possible God Class (WMC=61, ATFD=7, TCC=21.053%)","Design","GodClass"
"2","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\JsonTreeWriter.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\ObjectTypeAdapter.java","3","109","The method 'read(JsonReader)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\ReflectiveTypeAdapterFactory.java","3","60","Possible God Class (WMC=47, ATFD=30, TCC=9.524%)","Design","GodClass"
"2","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\ReflectiveTypeAdapterFactory.java","3","319","The method 'getBoundFields(Gson, TypeToken<?>, Class<?>, boolean, boolean)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\TypeAdapters.java","3","88","The method 'read(JsonReader)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.gson.internal.bind.util","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\util\ISO8601Utils.java","3","39","Possible God Class (WMC=61, ATFD=17, TCC=10.714%)","Design","GodClass"
"2","com.google.gson.internal.bind.util","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\util\ISO8601Utils.java","3","147","The method 'parse(String, ParsePosition)' has a cyclomatic complexity of 34.","Design","CyclomaticComplexity"
"3","com.google.gson.internal.bind.util","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\internal\bind\util\ISO8601Utils.java","3","332","The method 'parseInt(String, int, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.gson.reflect","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\reflect\TypeToken.java","3","54","Possible God Class (WMC=73, ATFD=38, TCC=3.684%)","Design","GodClass"
"2","com.google.gson.reflect","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\reflect\TypeToken.java","3","54","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.google.gson.reflect","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\reflect\TypeToken.java","3","121","The method 'verifyNoTypeVariable(Type)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","com.google.gson.reflect","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\reflect\TypeToken.java","3","244","The method 'isAssignableFrom(Type, ParameterizedType, Map<String, Type>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","com.google.gson.reflect","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\reflect\TypeToken.java","3","385","The method 'getParameterized(Type, Type[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","213","The class 'JsonReader' has a total cyclomatic complexity of 420 (highest 49).","Design","CyclomaticComplexity"
"2","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","213","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","544","The method 'peek()' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"4","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","584","The method 'doPeek()' has a cyclomatic complexity of 49.","Design","CyclomaticComplexity"
"5","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","734","The method 'peekKeyword()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"6","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","784","The method 'peekNumber()' has a cyclomatic complexity of 36.","Design","CyclomaticComplexity"
"7","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","897","The method 'isLiteral(char)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"8","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1031","The method 'nextDouble()' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"9","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1074","The method 'nextLong()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"10","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1126","The method 'nextQuotedValue(char)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"11","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1184","The method 'nextUnquotedValue()' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"12","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1270","The method 'skipUnquotedValue()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"13","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1311","The method 'nextInt()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"14","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1391","The method 'skipValue()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"15","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1522","The method 'nextNonWhitespace(boolean)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"16","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1668","The method 'getPath(boolean)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"17","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonReader.java","3","1745","The method 'readEscapeCharacter()' has a cyclomatic complexity of 31.","Design","CyclomaticComplexity"
"1","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonWriter.java","3","163","Possible God Class (WMC=111, ATFD=11, TCC=23.613%)","Design","GodClass"
"2","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonWriter.java","3","163","The class 'JsonWriter' has a total cyclomatic complexity of 111 (highest 12).","Design","CyclomaticComplexity"
"3","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonWriter.java","3","163","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.google.gson.stream","..\data\repositories\google_gson\gson\src\main\java\com\google\gson\stream\JsonWriter.java","3","634","The method 'value(Number)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\GsonBuilderTest.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\GsonTest.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\JsonArrayAsListTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\JsonArrayTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\JsonObjectAsMapTest.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\JsonObjectTest.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\JsonParserTest.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\JsonPrimitiveTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\MixedStreamTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\PrimitiveTypeAdapter.java","3","33","The method 'adaptType(Object, Class<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\ArrayTest.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\CollectionTest.java","3","57","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\CustomTypeAdaptersTest.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\DefaultTypeAdaptersTest.java","3","71","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\EnumTest.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\FormattingStyleTest.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\InheritanceTest.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\Java17RecordTest.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\JsonAdapterAnnotationOnClassesTest.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\JsonAdapterAnnotationOnFieldsTest.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\MapTest.java","3","61","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\NamingPolicyTest.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\NullObjectAndFieldTest.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\ObjectTest.java","3","65","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\ParameterizedTypesTest.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\ParameterizedTypesTest.java","3","323","The method 'getExpectedJson()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\PrimitiveTest.java","3","44","The class 'PrimitiveTest' has a total cyclomatic complexity of 108 (highest 1).","Design","CyclomaticComplexity"
"2","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\PrimitiveTest.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\ReadersWritersTest.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\ReflectionAccessFilterTest.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\StreamingTypeAdaptersTest.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\StringTest.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\TypeAdapterPrecedenceTest.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\VersioningTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\VersioningTest.java","1","191","The class name 'Version1_1' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"3","com.google.gson.functional","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\functional\VersioningTest.java","1","198","The class name 'Version1_2' doesn't match '[A-Z][a-zA-Z0-9]*'","Code Style","ClassNamingConventions"
"1","com.google.gson.integration","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\integration\OSGiManifestIT.java","1","49","The class name 'OSGiManifestIT' doesn't match '^Test.*$|^[A-Z][a-zA-Z0-9]*Test(s|Case)?$'","Code Style","ClassNamingConventions"
"1","com.google.gson.internal","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\internal\LinkedTreeMapTest.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\internal\bind\DefaultDateTypeAdapterTest.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\internal\bind\JsonElementReaderTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal.bind","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal.bind.util","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\internal\bind\util\ISO8601UtilsTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.internal.sql","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\internal\sql\SqlTypesGsonTest.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.metrics","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\metrics\PerformanceTest.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.google.gson.metrics","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\metrics\PerformanceTest.java","3","311","Consider simply returning the value vs storing it in local variable 'json'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.google.gson.reflect","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonReaderPathTest.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonReaderTest.java","3","41","Possible God Class (WMC=178, ATFD=135, TCC=0.000%)","Design","GodClass"
"2","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonReaderTest.java","3","41","The class 'JsonReaderTest' has a total cyclomatic complexity of 178 (highest 14).","Design","CyclomaticComplexity"
"3","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonReaderTest.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonReaderTest.java","3","2141","The method 'assertDocument(String, Object[])' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonWriterTest.java","3","32","Possible God Class (WMC=64, ATFD=24, TCC=0.000%)","Design","GodClass"
"2","com.google.gson.stream","..\data\repositories\google_gson\gson\src\test\java\com\google\gson\stream\JsonWriterTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.metrics","..\data\repositories\google_gson\metrics\src\main\java\com\google\gson\metrics\BagOfPrimitivesDeserializationBenchmark.java","3","94","The method 'timeBagOfPrimitivesReflectionStreaming(int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.google.gson.metrics","..\data\repositories\google_gson\metrics\src\main\java\com\google\gson\metrics\CollectionsDeserializationBenchmark.java","3","109","The method 'timeCollectionsReflectionStreaming(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.google.gson.metrics","..\data\repositories\google_gson\metrics\src\main\java\com\google\gson\metrics\ParseBenchmark.java","3","179","The method 'readToken(JsonReader)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","com.google.gson.metrics","..\data\repositories\google_gson\metrics\src\main\java\com\google\gson\metrics\ParseBenchmark.java","3","227","The method 'parse(char[], Document)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","com.google.gson.metrics","..\data\repositories\google_gson\metrics\src\main\java\com\google\gson\metrics\ParseBenchmark.java","3","307","Too many fields","Design","TooManyFields"
"4","com.google.gson.metrics","..\data\repositories\google_gson\metrics\src\main\java\com\google\gson\metrics\ParseBenchmark.java","3","331","Too many fields","Design","TooManyFields"
"1","com.google.gson.protobuf","..\data\repositories\google_gson\proto\src\main\java\com\google\gson\protobuf\ProtoTypeAdapter.java","3","287","The method 'deserialize(JsonElement, Type, JsonDeserializationContext)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.example","..\data\repositories\google_gson\test-shrinker\src\main\java\com\example\Main.java","3","17","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.google.gson.it","..\data\repositories\google_gson\test-shrinker\src\test\java\com\google\gson\it\ShrinkingIT.java","1","45","The class name 'ShrinkingIT' doesn't match '^Test.*$|^[A-Z][a-zA-Z0-9]*Test(s|Case)?$'","Code Style","ClassNamingConventions"
