"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.rocketmq.broker","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\RocksDBConfigManager.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ConsumerManager.java","3","41","Possible God Class (WMC=92, ATFD=57, TCC=23.810%)","Design","GodClass"
"2","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ConsumerManager.java","3","41","The class 'ConsumerManager' has a total cyclomatic complexity of 92 (highest 18).","Design","CyclomaticComplexity"
"3","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ConsumerManager.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ConsumerManager.java","3","136","The method 'doChannelCloseEvent(String, Channel)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"5","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ConsumerManager.java","3","226","The method 'registerConsumer(String, ClientChannelInfo, ConsumeType, MessageModel, ConsumeFromWhere, Set<SubscriptionData>, boolean, boolean)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"6","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ConsumerManager.java","3","278","The method 'registerConsumerWithoutSub(String, ClientChannelInfo, ConsumeType, MessageModel, ConsumeFromWhere, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\DefaultConsumerIdsChangeListener.java","3","65","The method 'handle(ConsumerGroupEvent, String, Object[])' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ProducerManager.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ProducerManager.java","3","145","The method 'doChannelCloseEvent(String, Channel)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"3","org.apache.rocketmq.broker.client","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\ProducerManager.java","3","206","The method 'registerProducer(String, ClientChannelInfo)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.client.net","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\net\Broker2Client.java","3","109","The method 'resetOffset(String, String, long, boolean, boolean)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.client.net","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\net\Broker2Client.java","3","234","The method 'getConsumeStatus(String, String, String)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.client.rebalance","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\rebalance\RebalanceLockManager.java","3","123","The method 'tryLockBatch(String, Set<MessageQueue>, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.client.rebalance","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\client\rebalance\RebalanceLockManager.java","3","255","Consider simply returning the value vs storing it in local variable 'expired'","Code Style","UnnecessaryLocalBeforeReturn"
"1","org.apache.rocketmq.broker.coldctr","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\coldctr\ColdDataCgCtrService.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.rocketmq.broker.coldctr","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\coldctr\ColdDataCgCtrService.java","3","113","The method 'clearDataAcc()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.config.v1","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\config\v1\RocksDBConsumerOffsetManager.java","3","37","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.rocketmq.broker.config.v1","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\config\v1\RocksDBSubscriptionGroupManager.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.rocketmq.broker.config.v1","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\config\v1\RocksDBTopicConfigManager.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.rocketmq.broker.config.v2","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\config\v2\ConsumerOffsetManagerV2.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","67","The class 'ReplicasManager' has a total cyclomatic complexity of 129 (highest 12).","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","67","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","67","Too many fields","Design","TooManyFields"
"4","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","163","The method 'startBasicService()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","186","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","427","The method 'register()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"7","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","610","The method 'checkMetadataValid()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"8","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","678","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","org.apache.rocketmq.broker.controller","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\controller\ReplicasManager.java","3","702","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.apache.rocketmq.broker.dledger","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\dledger\DLedgerRoleChangeHandler.java","3","60","The method 'run()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.failover","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\failover\EscapeBridge.java","3","57","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.rocketmq.broker.failover","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\failover\EscapeBridge.java","3","117","The method 'putMessageToRemoteBroker(MessageExtBrokerInner, String)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\CommitLogDispatcherCalcBitMap.java","3","48","The method 'dispatch(DispatchRequest)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ConsumerFilterManager.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ConsumerFilterManager.java","3","229","The method 'decode(String)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"3","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ConsumerFilterManager.java","3","355","The method 'register(String, String, String, BloomFilterData, long)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ExpressionForRetryMessageFilter.java","3","40","The method 'isMatchedByCommitLog(ByteBuffer, Map<String, String>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ExpressionMessageFilter.java","3","60","The method 'isMatchedByConsumeQueue(Long, CqExtUnit)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.filter","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\filter\ExpressionMessageFilter.java","3","117","The method 'isMatchedByCommitLog(ByteBuffer, Map<String, String>)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.latency","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\latency\BrokerFastFailure.java","3","123","The method 'cleanExpiredRequestInQueue(BlockingQueue<Runnable>, long)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","49","Possible God Class (WMC=82, ATFD=81, TCC=26.667%)","Design","GodClass"
"2","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","49","The class 'PopLongPollingService' has a total cyclomatic complexity of 82 (highest 19).","Design","CyclomaticComplexity"
"3","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","49","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","82","The method 'run()' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"5","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","152","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","197","The method 'notifyMessageArriving(String, int, String, boolean, Long, long, byte[], Map<String, String>, CommandCallback)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"7","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","284","The method 'polling(ChannelHandlerContext, RemotingCommand, PollingHeader, SubscriptionData, MessageFilter)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"8","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PopLongPollingService.java","3","346","The method 'cleanUnusedResource()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.longpolling","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\longpolling\PullRequestHoldService.java","3","123","The method 'notifyMessageArriving(String, int, long, Long, long, byte[], Map<String, String>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\BrokerMetricsManager.java","3","117","Possible God Class (WMC=56, ATFD=140, TCC=28.676%)","Design","GodClass"
"2","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\BrokerMetricsManager.java","3","117","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\BrokerMetricsManager.java","3","264","The method 'init()' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java","3","55","The class 'ConsumerLagCalculator' has a total cyclomatic complexity of 90 (highest 23).","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java","3","136","The method 'processAllGroup(Consumer<ProcessGroupInfo>)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"4","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\ConsumerLagCalculator.java","3","483","The method 'calculateMessageCount(String, String, int, long, long)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.metrics","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\metrics\PopMetricsManager.java","3","62","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.rocketmq.broker.mqtrace","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\mqtrace\ConsumeMessageContext.java","3","24","Too many fields","Design","TooManyFields"
"1","org.apache.rocketmq.broker.mqtrace","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\mqtrace\SendMessageContext.java","3","24","Too many fields","Design","TooManyFields"
"1","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOffsetManager.java","3","44","The class 'ConsumerOffsetManager' has a total cyclomatic complexity of 88 (highest 10).","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOffsetManager.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOffsetManager.java","3","324","The method 'queryMinOffsetInAllGroup(String, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java","3","40","Possible God Class (WMC=55, ATFD=29, TCC=32.353%)","Design","GodClass"
"2","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java","3","178","The method 'commitAndNext(String, String, int, long, long)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java","3","259","The method 'autoClean()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java","3","489","The method 'needBlock(String, long)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"6","org.apache.rocketmq.broker.offset","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\offset\ConsumerOrderInfoManager.java","3","520","The method 'getLockFreeTimestamp()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.rocketmq.broker.out","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\out\BrokerOuterAPI.java","3","152","The class 'BrokerOuterAPI' has a total cyclomatic complexity of 181 (highest 14).","Design","CyclomaticComplexity"
"2","org.apache.rocketmq.broker.out","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\out\BrokerOuterAPI.java","3","152","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.rocketmq.broker.out","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\out\BrokerOuterAPI.java","3","547","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.apache.rocketmq.broker.out","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\out\BrokerOuterAPI.java","3","568","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","org.apache.rocketmq.broker.out","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\out\BrokerOuterAPI.java","3","694","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.apache.rocketmq.broker.out","..\data\repositories\apache_rocketmq\broker\src\main\java\org\apache\rocketmq\broker\out\BrokerOuterAPI.java","3","1071","Consider simply returning the value vs storing it in local variable 'requestHeaderV2'","Code Style","UnnecessaryLocalBeforeReturn"
