"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusBuilderTest.java","3","36","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusBuilderTest.java","3","69","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusCancelEventDeliveryTest.java","3","58","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceDisabledTest.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusInheritanceTest.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusMultithreadedTest.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusOrderedSubscriptionsTest.java","3","75","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusOrderedSubscriptionsTest.java","3","144","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBusTestJava\src\main\java\org\greenrobot\eventbus\EventBusStickyEventTest.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.greenrobot.eventbus.indexed","..\data\repositories\greenrobot_EventBus\EventBusTest\src\org\greenrobot\eventbus\indexed\EventBusBackgroundThreadTestWithIndex.java","1","25","The class name 'EventBusBackgroundThreadTestWithIndex' doesn't match '^Test.*$|^[A-Z][a-zA-Z0-9]*Test(s|Case)?$'","Code Style","ClassNamingConventions"
"1","org.greenrobot.eventbus.indexed","..\data\repositories\greenrobot_EventBus\EventBusTest\src\org\greenrobot\eventbus\indexed\EventBusBasicTestWithIndex.java","1","25","The class name 'EventBusBasicTestWithIndex' doesn't match '^Test.*$|^[A-Z][a-zA-Z0-9]*Test(s|Case)?$'","Code Style","ClassNamingConventions"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\EventBus.java","3","41","Possible God Class (WMC=107, ATFD=40, TCC=8.621%)","Design","GodClass"
"2","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\EventBus.java","3","41","The class 'EventBus' has a total cyclomatic complexity of 107 (highest 12).","Design","CyclomaticComplexity"
"3","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\EventBus.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\EventBus.java","3","159","The method 'subscribe(Object, SubscriberMethod)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\EventBus.java","3","437","The method 'postToSubscription(Subscription, Object, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\EventBusBuilder.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.greenrobot.eventbus","..\data\repositories\greenrobot_EventBus\EventBus\src\org\greenrobot\eventbus\SubscriberMethodFinder.java","3","150","The method 'findUsingReflectionInSingleClass(FindState)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
