"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\main\java\org\apache\seata\common\util\StringUtils.java","3","42","Possible God Class (WMC=80, ATFD=29, TCC=0.000%)","Design","GodClass"
"2","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\main\java\org\apache\seata\common\util\StringUtils.java","3","42","The class 'StringUtils' has a total cyclomatic complexity of 80 (highest 20).","Design","CyclomaticComplexity"
"3","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\main\java\org\apache\seata\common\util\StringUtils.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\main\java\org\apache\seata\common\util\StringUtils.java","3","180","The method 'toString(Object)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"5","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\main\java\org\apache\seata\common\util\StringUtils.java","3","282","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.apache.seata.common.exception","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\exception\FrameworkExceptionTest.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.loader","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\loader\EnhancedServiceLoaderTest.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.metadata","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\metadata\MetadataTest.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.result","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\result\PageResultTest.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\util\CollectionUtilsTest.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\util\LowerCaseLinkHashMapTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\util\NetUtilTest.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\util\PageUtilTest.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\util\ReflectionUtilTest.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.common.util","..\data\repositories\apache_incubator-seata\common\src\test\java\org\apache\seata\common\util\StringUtilsTest.java","3","54","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.common.util","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\common\util\StringUtils.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.core.context","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\core\context\RootContext.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.engine","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\saga\engine\StateMachineEngine.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.engine.impl","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\saga\engine\impl\ProcessCtrlStateMachineEngine.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.engine.store.impl","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\saga\engine\store\impl\StateLogStoreImpl.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.rm","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\saga\rm\SagaResourceManager.java","3","86","The method 'branchCommit(BranchType, String, long, String, String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","io.seata.saga.statelang.domain","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\saga\statelang\domain\StateType.java","3","92","The method 'wrap(StateType)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","io.seata.saga.statelang.domain","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\saga\statelang\domain\StateType.java","3","120","The method 'unwrap()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","io.seata.tm.api","..\data\repositories\apache_incubator-seata\compatible\src\main\java\io\seata\tm\api\DefaultGlobalTransaction.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.rm.datasource.mock","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\rm\datasource\mock\MockDatabaseMetaData.java","3","30","Possible God Class (WMC=182, ATFD=11, TCC=0.146%)","Design","GodClass"
"2","io.seata.rm.datasource.mock","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\rm\datasource\mock\MockDatabaseMetaData.java","3","30","The class 'MockDatabaseMetaData' has a total cyclomatic complexity of 182 (highest 4).","Design","CyclomaticComplexity"
"3","io.seata.rm.datasource.mock","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\rm\datasource\mock\MockDatabaseMetaData.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.engine","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\saga\engine\StateMachineTests.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.engine.db.mockserver","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\saga\engine\db\mockserver\StateMachineDBMockServerTests.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.seata.saga.engine.mock","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\saga\engine\mock\DemoService.java","3","27","The method 'foo(Map<String, Object>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","io.seata.saga.engine.mock","..\data\repositories\apache_incubator-seata\compatible\src\test\java\io\seata\saga\engine\mock\DemoService.java","3","65","The method 'bar(Map<String, Object>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.seata.config.apollo","..\data\repositories\apache_incubator-seata\config\seata-config-apollo\src\main\java\org\apache\seata\config\apollo\ApolloConfiguration.java","3","167","The method 'readyApolloConfig()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.seata.config.apollo","..\data\repositories\apache_incubator-seata\config\seata-config-apollo\src\test\java\org\apache\seata\config\apollo\ApolloMockServer.java","3","65","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.apache.seata.config.apollo","..\data\repositories\apache_incubator-seata\config\seata-config-apollo\src\test\java\org\apache\seata\config\apollo\ApolloMockServer.java","3","84","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.apache.seata.config.apollo","..\data\repositories\apache_incubator-seata\config\seata-config-apollo\src\test\java\org\apache\seata\config\apollo\ApolloMockServer.java","3","91","Consider simply returning the value vs storing it in local variable 'json'","Code Style","UnnecessaryLocalBeforeReturn"
"1","org.apache.seata.config.consul","..\data\repositories\apache_incubator-seata\config\seata-config-consul\src\main\java\org\apache\seata\config\consul\ConsulConfiguration.java","3","59","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\ConfigurationFactory.java","3","191","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\ConfigurationFactory.java","3","206","Consider simply returning the value vs storing it in local variable 'configurationSPIInstanceProxy'","Code Style","UnnecessaryLocalBeforeReturn"
"3","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\ConfigurationFactory.java","3","211","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\ConfigurationFactory.java","3","217","Consider simply returning the value vs storing it in local variable 'configuration'","Code Style","UnnecessaryLocalBeforeReturn"
"5","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\ConfigurationFactory.java","3","248","The method 'invoke(Object, Method, Object[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\FileConfigFactory.java","3","62","Consider simply returning the value vs storing it in local variable 'fileConfig'","Code Style","UnnecessaryLocalBeforeReturn"
"1","org.apache.seata.config","..\data\repositories\apache_incubator-seata\config\seata-config-core\src\main\java\org\apache\seata\config\FileConfiguration.java","3","300","The method 'run()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.seata.config.etcd3","..\data\repositories\apache_incubator-seata\config\seata-config-etcd3\src\main\java\org\apache\seata\config\etcd3\EtcdConfiguration.java","3","72","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.seata.config.etcd3","..\data\repositories\apache_incubator-seata\config\seata-config-etcd3\src\main\java\org\apache\seata\config\etcd3\EtcdConfiguration.java","3","255","The method 'complete(CompletableFuture<T>, ConfigFuture)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.seata.config.nacos","..\data\repositories\apache_incubator-seata\config\seata-config-nacos\src\main\java\org\apache\seata\config\nacos\NacosConfiguration.java","3","51","Possible God Class (WMC=76, ATFD=24, TCC=32.194%)","Design","GodClass"
"2","org.apache.seata.config.nacos","..\data\repositories\apache_incubator-seata\config\seata-config-nacos\src\main\java\org\apache\seata\config\nacos\NacosConfiguration.java","3","51","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.seata.config.nacos","..\data\repositories\apache_incubator-seata\config\seata-config-nacos\src\main\java\org\apache\seata\config\nacos\NacosConfiguration.java","3","246","The method 'initNacosAuthProperties(Properties)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","io.seata.config.extend","..\data\repositories\apache_incubator-seata\config\seata-config-nacos\src\test\java\io\seata\config\extend\NacosConfiguration.java","3","47","Possible God Class (WMC=48, ATFD=22, TCC=19.608%)","Design","GodClass"
"1","org.apache.seata.config.zk","..\data\repositories\apache_incubator-seata\config\seata-config-zk\src\main\java\org\apache\seata\config\zk\ZookeeperConfiguration.java","3","61","Possible God Class (WMC=70, ATFD=26, TCC=22.105%)","Design","GodClass"
"2","org.apache.seata.config.zk","..\data\repositories\apache_incubator-seata\config\seata-config-zk\src\main\java\org\apache\seata\config\zk\ZookeeperConfiguration.java","3","61","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.seata.config.zk","..\data\repositories\apache_incubator-seata\config\seata-config-zk\src\main\java\org\apache\seata\config\zk\ZookeeperConfiguration.java","3","140","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.apache.seata.config.zk","..\data\repositories\apache_incubator-seata\config\seata-config-zk\src\main\java\org\apache\seata\config\zk\ZookeeperConfiguration.java","3","180","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","org.apache.seata.config.zk","..\data\repositories\apache_incubator-seata\config\seata-config-zk\src\main\java\org\apache\seata\config\zk\ZookeeperConfiguration.java","3","216","Consider simply returning the value vs storing it in local variable 'path'","Code Style","UnnecessaryLocalBeforeReturn"
"1","org.apache.seata.core.context","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\context\RootContext.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.core.protocol","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\protocol\MessageFuture.java","3","54","The method 'get(long, TimeUnit)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemoting.java","3","60","Possible God Class (WMC=47, ATFD=68, TCC=10.458%)","Design","GodClass"
"2","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemoting.java","3","60","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemoting.java","3","170","The method 'sendSync(Channel, RpcMessage, long)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemotingClient.java","3","77","Possible God Class (WMC=78, ATFD=50, TCC=12.644%)","Design","GodClass"
"2","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemotingClient.java","3","77","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemotingClient.java","3","193","Consider simply returning the value vs storing it in local variable 'response'","Code Style","UnnecessaryLocalBeforeReturn"
"4","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemotingClient.java","3","328","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemotingClient.java","3","585","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\AbstractNettyRemotingServer.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\ChannelManager.java","3","45","Possible God Class (WMC=101, ATFD=80, TCC=16.667%)","Design","GodClass"
"2","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\ChannelManager.java","3","45","The class 'ChannelManager' has a total cyclomatic complexity of 101 (highest 41).","Design","CyclomaticComplexity"
"3","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\ChannelManager.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\ChannelManager.java","3","227","The method 'getSameClientChannel(Channel)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\ChannelManager.java","3","288","The method 'getChannel(String, String, boolean)' has a cyclomatic complexity of 41.","Design","CyclomaticComplexity"
"6","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\ChannelManager.java","3","418","The method 'tryOtherApp(ConcurrentMap<String, ConcurrentMap<String, ConcurrentMap<Integer, RpcContext>>>, String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\MultiProtocolDecoder.java","3","96","The method 'decode(ChannelHandlerContext, ByteBuf)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\NettyClientChannelManager.java","3","51","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\NettyClientChannelManager.java","3","228","The method 'doReconnect(List<String>, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\TmNettyRemotingClient.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.core.rpc.netty.v0","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\v0\ProtocolDecoderV0.java","3","76","The method 'decodeFrame(ByteBuf)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty.v0","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\v0\ProtocolEncoderV0.java","3","64","The method 'encode(RpcMessage, ByteBuf)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.netty.v1","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\netty\v1\ProtocolDecoderV1.java","3","88","The method 'decodeFrame(ByteBuf)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.processor.client","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\processor\client\ClientOnResponseProcessor.java","3","96","The method 'process(ChannelHandlerContext, RpcMessage)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.rpc.processor.server","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\rpc\processor\server\ServerOnRequestProcessor.java","3","146","The method 'onRequestMessage(ChannelHandlerContext, RpcMessage)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.serializer","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\serializer\SerializerSecurityRegistry.java","3","145","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.apache.seata.core.serializer","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\serializer\SerializerSecurityRegistry.java","3","211","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.apache.seata.core.store","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\store\LogStore.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.core.store.db","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\store\db\AbstractDataSourceProvider.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.seata.core.store.db","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\store\db\AbstractDataSourceProvider.java","3","206","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.apache.seata.core.store.db.sql.lock","..\data\repositories\apache_incubator-seata\core\src\main\java\org\apache\seata\core\store\db\sql\lock\AbstractLockStoreSql.java","3","188","The method 'buildWhereConditionByPKs(List<String>, int, int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","org.apache.seata.core.compressor","..\data\repositories\apache_incubator-seata\core\src\test\java\org\apache\seata\core\compressor\CompressorFactoryTest.java","4","20","Unused import 'org.junit.jupiter.params.ParameterizedTest'","Code Style","UnnecessaryImport"
"2","org.apache.seata.core.compressor","..\data\repositories\apache_incubator-seata\core\src\test\java\org\apache\seata\core\compressor\CompressorFactoryTest.java","4","21","Unused import 'org.junit.jupiter.params.provider.EnumSource'","Code Style","UnnecessaryImport"
"1","org.apache.seata.core.context","..\data\repositories\apache_incubator-seata\core\src\test\java\org\apache\seata\core\context\RootContextTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.core.protocol","..\data\repositories\apache_incubator-seata\core\src\test\java\org\apache\seata\core\protocol\MessageFutureTest.java","3","114","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.apache.seata.core.rpc","..\data\repositories\apache_incubator-seata\core\src\test\java\org\apache\seata\core\rpc\RpcContextTest.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.seata.core.rpc.netty","..\data\repositories\apache_incubator-seata\core\src\test\java\org\apache\seata\core\rpc\netty\ChannelEventHandlerIntegrationTest.java","4","43","Unused import 'org.junit.jupiter.api.*'","Code Style","UnnecessaryImport"
