"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","551","The method 'set(Object, Object, boolean)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"9","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","797","The method 'paths(Map<Object, String>, Map<String, Object>, String, Object, SerializeConfig)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"10","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","895","The class 'JSONPathParser' has a total cyclomatic complexity of 359 (highest 196).","Design","CyclomaticComplexity"
"11","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","895","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"12","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","922","The method 'readSegement()' has a cyclomatic complexity of 43.","Design","CyclomaticComplexity"
"13","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","1054","The method 'parseArrayAccessFilter(boolean)' has a cyclomatic complexity of 196.","Design","CyclomaticComplexity"
"14","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","1167","Consider simply returning the value vs storing it in local variable 'filter'","Code Style","UnnecessaryLocalBeforeReturn"
"15","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","1783","Consider simply returning the value vs storing it in local variable 'value'","Code Style","UnnecessaryLocalBeforeReturn"
"16","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","1830","The method 'readOp()' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"17","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","1903","The method 'readName()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"18","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","1967","The method 'explain()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"19","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","2004","The method 'buildArraySegement(String)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"20","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","2166","The method 'floor(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"21","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","2263","The method 'compare(Object, Object)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"22","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","2358","The method 'extract(JSONPath, DefaultJSONParser, Context)' has a cyclomatic complexity of 50.","Design","CyclomaticComplexity"
"23","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3017","The method 'apply(JSONPath, Object, Object, Object)' has a cyclomatic complexity of 33.","Design","CyclomaticComplexity"
"24","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3205","The method 'apply(JSONPath, Object, Object, Object)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"25","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3304","The method 'apply(JSONPath, Object, Object, Object)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"26","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3538","The method 'getArrayItem(Object, int)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"27","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3690","The method 'deepGetObjects(Object, List<Object>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"28","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3713","Empty if statement","Code Style","EmptyControlStatement"
"29","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3725","The method 'deepGetPropertyValues(Object, List<Object>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"30","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3783","The method 'eqNotNull(Number, Number)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"31","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3843","The method 'getPropertyValue(Object, String, long)' has a cyclomatic complexity of 41.","Design","CyclomaticComplexity"
"32","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","3852","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"33","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","4000","The method 'deepScan(Object, String, List<Object>)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"34","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","4080","The method 'deepSet(Object, String, long, Object)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"35","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","4134","The method 'setPropertyValue(Object, String, long, Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"36","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","4175","The method 'removePropertyValue(Object, String, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"37","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","4248","The method 'evalSize(Object)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"38","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONPath.java","3","4355","Empty else statement","Code Style","EmptyControlStatement"
"1","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONReader.java","3","23","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONValidator.java","3","8","The class 'JSONValidator' has a total cyclomatic complexity of 111 (highest 81).","Design","CyclomaticComplexity"
"2","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONValidator.java","3","8","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONValidator.java","3","95","The method 'any()' has a cyclomatic complexity of 81.","Design","CyclomaticComplexity"
"1","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\JSONWriter.java","3","13","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\PropertyNamingStrategy.java","3","14","The method 'translate(String)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","com.alibaba.fastjson","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\TypeReference.java","3","129","Consider simply returning the value vs storing it in local variable 'key'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\ClassReader.java","3","18","The constructor 'ClassReader(InputStream, boolean)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"2","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\ClassReader.java","3","84","The method 'accept(TypeCollector)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"3","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\ClassReader.java","3","184","The method 'readMethod(TypeCollector, char[], int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\ClassReader.java","3","211","Empty if statement","Code Style","EmptyControlStatement"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\ClassWriter.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\Item.java","3","153","The method 'isEqualTo(Item)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\MethodWriter.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\Type.java","3","131","The method 'getArgumentsAndReturnSizes(String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\Type.java","3","140","Empty while statement","Code Style","EmptyControlStatement"
"3","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\Type.java","3","165","The method 'getType(char[], int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"4","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\Type.java","3","242","Empty while statement","Code Style","EmptyControlStatement"
"5","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\Type.java","3","261","The method 'getClassName()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","com.alibaba.fastjson.asm","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\asm\TypeCollector.java","3","39","The method 'visitMethod(int, String, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","4","18","Unused import 'com.alibaba.fastjson.*'","Code Style","UnnecessaryImport"
"2","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","4","19","Unused import 'com.alibaba.fastjson.parser.deserializer.*'","Code Style","UnnecessaryImport"
"3","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","4","20","Unused import 'com.alibaba.fastjson.serializer.*'","Code Style","UnnecessaryImport"
"4","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","40","Possible God Class (WMC=451, ATFD=88, TCC=24.017%)","Design","GodClass"
"5","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","40","The class 'DefaultJSONParser' has a total cyclomatic complexity of 451 (highest 141).","Design","CyclomaticComplexity"
"6","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"7","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","186","The method 'parseObject(Map, Object)' has a cyclomatic complexity of 141.","Design","CyclomaticComplexity"
"8","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","405","Consider simply returning the value vs storing it in local variable 'obj'","Code Style","UnnecessaryLocalBeforeReturn"
"9","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","674","The method 'parseObject(Type, Object)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"10","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","730","The method 'parseArray(Type, Collection, Object)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"11","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","810","The method 'parseArray(Type[])' has a cyclomatic complexity of 32.","Design","CyclomaticComplexity"
"12","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","928","The method 'parseObject(Object)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"13","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","1009","The method 'parseArrayWithType(Type)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"14","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","1173","The method 'parseArray(Collection, Object)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"15","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","1402","The method 'parse(Object)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"16","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","1577","The method 'handleResovleTask(Object)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"17","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","1601","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"18","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\DefaultJSONParser.java","3","1685","The method 'parse(PropertyProcessable, Object)' has a cyclomatic complexity of 33.","Design","CyclomaticComplexity"
"1","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexer.java","3","23","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","35","Possible God Class (WMC=1.381, ATFD=79, TCC=24.261%)","Design","GodClass"
"2","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","35","The class 'JSONLexerBase' has a total cyclomatic complexity of 1381 (highest 66).","Design","CyclomaticComplexity"
"3","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","35","Too many fields","Design","TooManyFields"
"5","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","100","The method 'nextToken()' has a cyclomatic complexity of 40.","Design","CyclomaticComplexity"
"6","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","229","The method 'nextToken(int)' has a cyclomatic complexity of 37.","Design","CyclomaticComplexity"
"7","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","383","The method 'nextTokenWithChar(char)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"8","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","418","The method 'integerValue()' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"9","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","567","The method 'skipComment()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"10","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","599","The method 'scanSymbol(SymbolTable)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"11","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","642","The method 'scanSymbol(SymbolTable, char)' has a cyclomatic complexity of 35.","Design","CyclomaticComplexity"
"12","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","824","The method 'scanSymbolUnQuoted(SymbolTable)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"13","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","880","The method 'scanString()' has a cyclomatic complexity of 37.","Design","CyclomaticComplexity"
"14","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1044","The method 'intValue()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"15","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1124","The method 'scanType(String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"16","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1174","The method 'matchField(char[])' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"17","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1243","The method 'scanFieldString(char[])' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"18","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1337","The method 'scanString(char)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"19","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1430","The method 'scanFieldSymbol(char[])' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"20","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1501","The method 'scanEnumSymbol(char[])' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"21","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1581","The method 'scanSymbolWithSeperator(SymbolTable, char)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"22","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1670","The method 'scanFieldStringArray(char[], Class<?>)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"23","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1807","The method 'scanStringArray(Collection<String>, char)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"24","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1906","The method 'scanFieldInt(char[])' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"25","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","1989","The method 'scanFieldIntArray(char[])' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"26","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","2096","The method 'scanBoolean(char)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"27","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","2151","The method 'scanInt(char)' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"28","com.alibaba.fastjson.parser","..\data\repositories\alibaba_fastjson\src\main\java\com\alibaba\fastjson\parser\JSONLexerBase.java","3","2239","The method 'scanFieldBoolean(char[])' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
